"","fc","rm","tune.args","auc.train","cbi.train","auc.diff.avg","auc.diff.sd","auc.val.avg","auc.val.sd","cbi.val.avg","cbi.val.sd","or.10p.avg","or.10p.sd","or.mtp.avg","or.mtp.sd","AICc","delta.AICc","w.AIC","ncoef"
"11","LQHP","2","fc.LQHP_rm.2",0.767697894736842,0.977,0.0508257066423469,0.0532454281247594,0.725325666666667,0.056756093812886,0.5998,0.126005996329981,0.177777777777778,0.137087077950531,0.0111111111111111,0.0351364184463153,2109.89044958357,4.47039540520655,0.0583726778435456,16
"12","LQHPT","2","fc.LQHPT_rm.2",0.767697894736842,0.977,0.0509148797689619,0.0532363084871318,0.725237888888889,0.0567651216788805,0.5948,0.126985388485797,0.177777777777778,0.137087077950531,0.0111111111111111,0.0351364184463153,2109.89044958357,4.470395405207,0.0583726778435323,16
"13","L","3","fc.L_rm.3",0.724807368421053,0.939,0.0290071076151391,0.0421420139292656,0.714582,0.0461427328500348,0.6273,0.114829390353206,0.115555555555556,0.076658614714046,0.01,0.0316227766016838,2146.88992269679,41.469868518423,5.39356744469622e-10,5
"14","LQ","3","fc.LQ_rm.3",0.734992631578947,0.913,0.0300036245630035,0.0439229536298529,0.716126,0.0475444619580521,0.6389,0.155964703984231,0.115555555555556,0.0899931410280737,0.01,0.0316227766016838,2136.80564723322,31.3855930548584,8.34927388632525e-08,9
"15","H","3","fc.H_rm.3",0.750527894736842,0.979,0.0434396495668034,0.0468287581276077,0.722743333333333,0.0540469880843295,0.6891,0.0697271667126794,0.116666666666667,0.104000896904437,0.0111111111111111,0.0351364184463153,2108.30074600486,2.88069182648951,0.12924369419958,9
"16","LQH","3","fc.LQH_rm.3",0.751771578947368,0.954,0.0379309416324669,0.0484147382317732,0.723827,0.0508713101951772,0.636,0.181575206334884,0.126666666666667,0.0960395437532619,0.0211111111111111,0.0445831169949753,2111.13210778068,5.71205360231806,0.0313752334060198,9
"17","LQHP","3","fc.LQHP_rm.3",0.748595789473684,0.934,0.0424239819121447,0.044259396187874,0.721829777777778,0.0511141658985128,0.6075,0.118327464643205,0.136666666666667,0.108872510736018,0.0211111111111111,0.0445831169949753,2124.13091400356,18.7108598251912,4.71989196805464e-05,12
"18","LQHPT","3","fc.LQHPT_rm.3",0.748595789473684,0.934,0.0424239819121447,0.044259396187874,0.721829777777778,0.0511141658985128,0.6075,0.118327464643205,0.136666666666667,0.108872510736018,0.0211111111111111,0.0445831169949753,2124.13091400356,18.7108598251912,4.71989196805464e-05,12
"19","L","4","fc.L_rm.4",0.724434736842105,0.941,0.0286677995136039,0.04366482045982,0.713839333333333,0.0470616464529101,0.6363,0.105696683433724,0.105555555555556,0.0707106781186548,0.01,0.0316227766016838,2144.21052681126,38.7904726328957,2.05920478038834e-09,5
"20","LQ","4","fc.LQ_rm.4",0.729673684210526,0.928,0.0292833994528044,0.0466172757515415,0.712665888888889,0.0490971109731745,0.6335,0.151351871111291,0.115555555555556,0.0899931410280737,0.01,0.0316227766016838,2149.13623661548,43.7161824371155,1.754265183221e-10,8
"21","H","4","fc.H_rm.4",0.747905789473684,0.969,0.0450664039367685,0.0463045173224955,0.719807722222222,0.0553049325395085,0.634,0.105790148669692,0.116666666666667,0.104000896904437,0.0111111111111111,0.0351364184463153,2108.16325687762,2.74320269925329,0.138441006382885,8
"22","LQH","4","fc.LQH_rm.4",0.745503157894737,0.934,0.0349870147438821,0.0449703426169409,0.721228222222222,0.0477205218159529,0.6377,0.145504524557371,0.116666666666667,0.0927036371169172,0.0211111111111111,0.0445831169949753,2121.44939717977,16.029343001403,0.000180391486849061,8
"23","LQHP","4","fc.LQHP_rm.4",0.742626315789474,0.919,0.0394596345949233,0.040899159910451,0.720371333333333,0.0477997007133447,0.5976,0.138221400497736,0.136666666666667,0.108872510736018,0.0211111111111111,0.0445831169949753,2123.89802571738,18.4779715390146,5.30277386445766e-05,8
"24","LQHPT","4","fc.LQHPT_rm.4",0.742626315789474,0.919,0.0394596345949233,0.040899159910451,0.720371333333333,0.0477997007133447,0.5976,0.138221400497736,0.136666666666667,0.108872510736018,0.0211111111111111,0.0445831169949753,2123.89802571738,18.4779715390146,5.30277386445766e-05,8
"25","L","5","fc.L_rm.5",0.723914736842105,0.934,0.0281625075239398,0.0450805213588612,0.712636333333333,0.0478146044091248,0.6279,0.0943509406418399,0.115555555555556,0.076658614714046,0.01,0.0316227766016838,2141.65978475166,36.2397305732925,7.37201378070961e-09,5
"26","LQ","5","fc.LQ_rm.5",0.726961052631579,0.928,0.0295947168262654,0.0477470469414522,0.711593222222222,0.0499973197154035,0.621,0.136207358261015,0.115555555555556,0.076658614714046,0.01,0.0316227766016838,2150.02628796618,44.6062337878179,1.12414685277053e-10,5
"27","H","5","fc.H_rm.5",0.744051052631579,0.952,0.0462644233926129,0.0443918398571318,0.716835277777778,0.0549859847339658,0.5954,0.167392552602159,0.116666666666667,0.104000896904437,0.0111111111111111,0.0351364184463153,2114.33171061582,8.91165643745671,0.0063358084312656,8
"28","LQH","5","fc.LQH_rm.5",0.740663157894737,0.932,0.0334679685362517,0.0456526398274166,0.717688666666667,0.0483271461934634,0.6336,0.151161576540542,0.116666666666667,0.0798231928231567,0.0211111111111111,0.0445831169949753,2130.9916511442,25.5715969658381,1.52806531291031e-06,7
"29","LQHP","5","fc.LQHP_rm.5",0.738768421052632,0.931,0.0378848844809241,0.0419471588572757,0.716590666666667,0.0476251174586399,0.5834,0.109613665003756,0.126666666666667,0.106985121332627,0.0211111111111111,0.0445831169949753,2129.25866835141,23.8386141730398,3.63458097879309e-06,7
"30","LQHPT","5","fc.LQHPT_rm.5",0.738768421052632,0.931,0.0378848844809241,0.0419471588572757,0.716590666666667,0.0476251174586399,0.5834,0.109613665003756,0.126666666666667,0.106985121332627,0.0211111111111111,0.0445831169949753,2129.25866835141,23.8386141730398,3.63458097879309e-06,7
