"","fc","rm","tune.args","auc.train","cbi.train","auc.diff.avg","auc.diff.sd","auc.val.avg","auc.val.sd","cbi.val.avg","cbi.val.sd","or.10p.avg","or.10p.sd","or.mtp.avg","or.mtp.sd","AICc","delta.AICc","w.AIC","ncoef"
"11","LQHP","2","fc.LQHP_rm.2",0.750260031347962,0.992,0.0349231948191026,0.0226382143158375,0.737032278225806,0.0365967782393706,0.7894,0.0961863931240912,0.131754032258065,0.0388102656745717,0.00625,0.0131761569173682,7392.09356463082,34.0272473656687,4.07821373854306e-08,19
"12","LQHPT","2","fc.LQHPT_rm.2",0.752249686520376,0.993,0.0339530255126572,0.0207866699837148,0.735396260080645,0.0332158827917485,0.8021,0.0932564564342152,0.131754032258065,0.0388102656745717,0.009375,0.0210921424284548,7397.01945373521,38.953136470057,3.47397553044617e-09,24
"13","L","3","fc.L_rm.3",0.694772570532915,0.973,0.0342281812767724,0.0252673673705768,0.691150776209677,0.0391980366138521,0.7274,0.149012452872608,0.106653225806452,0.0556778610221417,0.003125,0.00988211768802619,7516.58890396689,158.522586701741,3.77268491177966e-35,6
"14","LQ","3","fc.LQ_rm.3",0.700636206896552,0.972,0.0297103252227655,0.0249192962842478,0.696458276209677,0.0355291952274153,0.7302,0.147938275416923,0.103326612903226,0.056993546481428,0.00625,0.0131761569173682,7509.49578088198,151.429463616827,1.30888847234005e-33,9
"15","H","3","fc.H_rm.3",0.738884482758621,0.98,0.0333282308467742,0.0183063914884224,0.725571144153226,0.033017435441866,0.7801,0.0754209667282396,0.106653225806452,0.0536936711271639,0.00625,0.0131761569173682,7485.56987375552,127.503556490373,2.05280342000591e-28,16
"16","LQH","3","fc.LQH_rm.3",0.742521786833856,0.986,0.0372790699814544,0.0216717765694341,0.728262661290323,0.0381343956221141,0.7991,0.0846160609918577,0.128629032258065,0.0432181658844037,0.003125,0.00988211768802619,7420.0417879047,61.9754706395488,3.4800894740621e-14,14
"17","LQHP","3","fc.LQHP_rm.3",0.742686990595611,0.989,0.0353563450694991,0.0229379073423841,0.732216068548387,0.0375610815485915,0.8072,0.091783319714302,0.119254032258065,0.0510422086339593,0.00625,0.0131761569173682,7415.35699801159,57.2906807464396,3.6214259530349e-13,13
"18","LQHPT","3","fc.LQHPT_rm.3",0.742863793103448,0.988,0.0338497122118255,0.0211789203110389,0.731111804435484,0.0352161073529597,0.799,0.11292672156954,0.119254032258065,0.0510422086339593,0.00625,0.0131761569173682,7413.58986258785,55.5235453227042,8.76209971589331e-13,13
"19","L","4","fc.L_rm.4",0.694240595611285,0.979,0.0338236876584491,0.0249213790212657,0.690637227822581,0.0386870100526915,0.725,0.141149251188631,0.103528225806452,0.0554100379342864,0.003125,0.00988211768802619,7528.55023966288,170.483922397726,9.5340953440911e-38,6
"20","LQ","4","fc.LQ_rm.4",0.699137460815047,0.975,0.029155029808737,0.0253914948811974,0.692686300403226,0.0350871106270973,0.7327,0.135381805769215,0.109576612903226,0.0554243001778833,0.00625,0.0131761569173682,7525.79840285022,167.732085585072,3.77427258151449e-37,8
"21","H","4","fc.H_rm.4",0.733307836990596,0.987,0.0322474047626853,0.0183577156063805,0.718150287298387,0.0319667010180701,0.7671,0.0790308659814491,0.106754032258065,0.0597843547209559,0.00625,0.0131761569173682,7530.44923080193,172.38291353678,3.6890862093236e-38,14
"22","LQH","4","fc.LQH_rm.4",0.733078840125392,0.986,0.0383497259531927,0.0215645657047481,0.719245786290323,0.0388614883120443,0.8084,0.0838466854840826,0.109677419354839,0.0593033691881266,0.003125,0.00988211768802619,7450.96477954086,92.8984622757089,6.71039513862608e-21,13
"23","LQHP","4","fc.LQHP_rm.4",0.736562852664577,0.985,0.0362278061347146,0.0220333648007939,0.725124737903226,0.0382176642619685,0.8009,0.0975778321819732,0.122177419354839,0.045086523651579,0.003125,0.00988211768802619,7438.83844664962,80.7721293844716,2.88368503965535e-18,12
"24","LQHPT","4","fc.LQHPT_rm.4",0.736562852664577,0.985,0.0351584975545752,0.0204246412006431,0.724216300403226,0.0364745118264759,0.7992,0.0992738076679286,0.122177419354839,0.045086523651579,0.003125,0.00988211768802619,7438.83844664962,80.7721293844734,2.88368503965272e-18,12
"25","L","5","fc.L_rm.5",0.693952821316614,0.985,0.0329947943400085,0.0246699755222358,0.690135090725806,0.037889158752462,0.7215,0.134219761750811,0.100302419354839,0.0505715156459987,0.003125,0.00988211768802619,7541.29085056619,183.224533301044,1.63189039031751e-40,6
"26","LQ","5","fc.LQ_rm.5",0.697111755485893,0.985,0.0290455572141983,0.0252055854968526,0.690452852822581,0.0348442847053941,0.7122,0.1337250911385,0.106451612903226,0.0609380350194858,0.00625,0.0131761569173682,7538.05118539119,179.984868126041,8.24470914610689e-40,7
"27","H","5","fc.H_rm.5",0.728258934169279,0.992,0.0318774964992882,0.0189214898168984,0.710851345766129,0.0316605737483266,0.7899,0.0987054540877386,0.103427419354839,0.0466433677468656,0.00625,0.0131761569173682,7575.97348319032,217.90716592517,4.80234107695219e-48,14
"28","LQH","5","fc.LQH_rm.5",0.723401724137931,0.984,0.0380651037022467,0.0209721216475944,0.714364526209677,0.039701539992183,0.8041,0.0773871220983612,0.103326612903226,0.0588666138776436,0.003125,0.00988211768802619,7478.31550170999,120.249184444836,7.71994554821886e-27,13
"29","LQHP","5","fc.LQHP_rm.5",0.729463793103448,0.99,0.0366634449775517,0.0209332984910343,0.720701693548387,0.0387312023842298,0.8062,0.0791634034415174,0.106552419354839,0.0677732135985291,0.003125,0.00988211768802619,7460.09444986608,102.028132600934,6.98659183890397e-23,10
"30","LQHPT","5","fc.LQHPT_rm.5",0.729463793103448,0.99,0.0360814044723252,0.0201307561780108,0.720277318548387,0.03797928803572,0.8003,0.0787697770580683,0.106552419354839,0.0677732135985291,0.003125,0.00988211768802619,7460.09444986608,102.028132600934,6.98659183890715e-23,10
