"","fc","rm","tune.args","auc.train","cbi.train","auc.diff.avg","auc.diff.sd","auc.val.avg","auc.val.sd","cbi.val.avg","cbi.val.sd","or.10p.avg","or.10p.sd","or.mtp.avg","or.mtp.sd","AICc","delta.AICc","w.AIC","ncoef"
"21","H","4","fc.H_rm.4",0.979727419354839,0.909,0.0353235416666667,0.00777346054784409,0.973736770833333,0.0257529762847268,0.4715,0.366988419435818,0.3,0.424264068711929,0.233333333333333,0.329983164553722,587.118194925012,32.9554566496648,5.38596554940767e-08,7
"22","LQH","4","fc.LQH_rm.4",0.98933064516129,0.805,0.0366060416666666,0.014979467903786,0.9720103125,0.0310141453645802,0.5275,0.359917351623953,0.166666666666667,0.235702260395516,0.166666666666667,0.235702260395516,566.239575837662,12.0768375623147,0.00184076395198935,9
"23","LQHP","4","fc.LQHP_rm.4",0.98475,0.939,0.0372141666666667,0.0168718624269366,0.9699653125,0.031289917009243,0.693,0.335168614282424,0.166666666666667,0.235702260395516,0.166666666666667,0.235702260395516,583.470097175689,29.3073589003418,3.33762801556392e-07,9
"24","LQHPT","4","fc.LQHPT_rm.4",0.98475,0.939,0.0372141666666667,0.0168718624269366,0.9699653125,0.031289917009243,0.693,0.335168614282424,0.166666666666667,0.235702260395516,0.166666666666667,0.235702260395516,583.470097175689,29.3073589003419,3.33762801556373e-07,9
"25","L","5","fc.L_rm.5",0.985666129032258,0.885,0.0500154166666666,0.00301669430523705,0.949327604166667,0.027003376776125,0.828,0.103237590053236,0.1,0.14142135623731,0.1,0.14142135623731,619.465965960627,65.3032276852801,5.09371145670838e-15,4
"26","LQ","5","fc.LQ_rm.5",0.988675806451613,0.725,0.0306208333333333,0.018372696570005,0.9738478125,0.000823337458344083,0.885,0.0480832611206853,0.166666666666667,0.235702260395516,0.0666666666666667,0.0942809041582063,598.926896114447,44.7641578390999,1.46905037599595e-10,7
"27","H","5","fc.H_rm.5",0.979014516129032,0.904,0.036605625,0.00857897302274578,0.9709546875,0.0244725237551282,0.628,0.277185858225127,0.3,0.424264068711929,0.3,0.424264068711929,596.40526210808,42.2425238327334,5.18325476777802e-10,7
"28","LQH","5","fc.LQH_rm.5",0.988362903225806,0.901,0.0353416666666667,0.0121631205198851,0.972653854166667,0.0279738808333035,0.537,0.509116882454314,0.166666666666667,0.235702260395516,0.166666666666667,0.235702260395516,578.944036728856,24.7812984535087,3.20818549234684e-06,10
"29","LQHP","5","fc.LQHP_rm.5",0.981198387096774,0.898,0.0351908333333333,0.0118961877099871,0.969886145833333,0.0244368737882433,0.6505,0.361331565186326,0.166666666666667,0.235702260395516,0.166666666666667,0.235702260395516,592.671211707603,38.5084734322564,3.35305979210331e-09,8
"30","LQHPT","5","fc.LQHPT_rm.5",0.981198387096774,0.898,0.0351908333333333,0.0118961877099871,0.969886145833333,0.0244368737882433,0.6505,0.361331565186326,0.166666666666667,0.235702260395516,0.166666666666667,0.235702260395516,592.671211707603,38.5084734322566,3.35305979210312e-09,8
